session_id,station_id,operator,city,latitude,longitude,station_type,connector_type,port_count,session_start,session_end,duration_min,energy_kw,price_paid_inr,user_type,vehicle_type,payment_method,weather,weekday,tariff_inr_per_kwh
MS_S_00733,MS-1008,Tata Power,Nagpur,21.109177,79.063631,AC Slow,Bharat DC-001,1,18-06-2025 19:16,18-06-2025 22:40,204,8.78,88.15,Commercial,Four-wheeler,Card,Sunny,Wednesday,10.04
MS_S_00734,MS-9361,Reliance BP,Latur,18.405994,76.554066,DC Fast,Type-2,3,11-06-2025 23:34,12-06-2025 00:20,46,32.11,523.07,Private,Two-wheeler,UPI,Sunny,Wednesday,16.29
MS_S_00735,MS-5578,AtherGrid,Nagpur,21.152127,79.070495,AC Slow,CCS,1,10-07-2025 16:51,10-07-2025 18:42,111,3.3,44.48,Commercial,Three-wheeler,Subscription,Hot,Thursday,13.48
MS_S_00736,MS-5029,Private-Operator-2,Thane,19.221921,73.004166,AC Slow,CHAdeMO,1,22-06-2025 06:29,22-06-2025 09:32,183,13.73,128.1,Private,Three-wheeler,UPI,Sunny,Sunday,9.33
MS_S_00737,MS-8807,Tata Power,Latur,18.414144,76.555787,AC Slow,Type-2,4,14-07-2025 05:26,14-07-2025 08:18,172,4.46,62.53,Commercial,Four-wheeler,UPI,Hot,Monday,14.02
MS_S_00738,MS-9825,Tata Power,Pune,18.517113,73.860942,AC Slow,Bharat DC-001,2,14-07-2025 03:22,14-07-2025 07:20,238,11.77,171.14,Commercial,Two-wheeler,UPI,Sunny,Monday,14.54
MS_S_00739,MS-8580,Reliance BP,Pune,18.496054,73.859889,AC Slow,CCS,1,29-06-2025 00:14,29-06-2025 03:54,220,6.28,67.51,Commercial,Three-wheeler,Wallet,Sunny,Sunday,10.75
MS_S_00740,MS-2474,Private-Operator-1,Nashik,20.0106,73.806016,DC Fast,CHAdeMO,1,22-07-2025 22:14,22-07-2025 22:38,24,22.07,409.18,Commercial,Two-wheeler,Subscription,Cool,Tuesday,18.54
MS_S_00741,MS-4425,Tata Power,Latur,18.38371,76.524738,AC Slow,CCS,1,23-07-2025 20:25,23-07-2025 21:23,58,8.66,74.56,Commercial,Two-wheeler,Card,Hot,Wednesday,8.61
MS_S_00742,MS-3875,Tata Power,Latur,18.401344,76.558125,AC Slow,CCS,1,18-07-2025 02:08,18-07-2025 03:44,96,14.38,211.1,Private,Four-wheeler,Wallet,Hot,Friday,14.68
MS_S_00743,MS-1378,Private-Operator-2,Nashik,19.989502,73.795186,AC Slow,CHAdeMO,1,14-07-2025 17:56,14-07-2025 20:22,146,14.27,128.29,Commercial,Three-wheeler,UPI,Sunny,Monday,8.99
MS_S_00744,MS-8086,AtherGrid,Aurangabad,19.852677,75.353051,DC Fast,CHAdeMO,1,08-06-2025 21:33,08-06-2025 22:12,39,47.64,783.68,Private,Four-wheeler,Card,Sunny,Sunday,16.45
MS_S_00745,MS-5553,AtherGrid,Mumbai,19.099638,72.887318,AC Slow,Bharat DC-001,3,21-06-2025 00:25,21-06-2025 01:44,79,13.85,196.81,Private,Four-wheeler,Card,Sunny,Saturday,14.21
MS_S_00746,MS-2219,MSEDCL,Solapur,17.640498,75.898449,AC Slow,CCS,1,11-06-2025 10:19,11-06-2025 11:05,46,5.39,67.11,Private,Two-wheeler,Subscription,Cloudy,Wednesday,12.45
MS_S_00747,MS-6477,Reliance BP,Mumbai,19.063714,72.863504,AC Slow,CCS,3,07-06-2025 15:15,07-06-2025 17:12,117,6.35,56.71,Commercial,Two-wheeler,Card,Hot,Saturday,8.93
MS_S_00748,MS-8184,Tata Power,Pune,18.542217,73.847441,AC Slow,Bharat DC-001,2,08-07-2025 03:05,08-07-2025 03:50,45,9.41,121.11,Commercial,Two-wheeler,UPI,Hot,Tuesday,12.87
MS_S_00749,MS-2015,AtherGrid,Nagpur,21.171721,79.066057,AC Slow,Type-2,1,20-06-2025 19:40,20-06-2025 22:00,140,12.21,113.06,Private,Two-wheeler,Wallet,Sunny,Friday,9.26
MS_S_00750,MS-7581,Tata Power,Solapur,17.631984,75.918227,AC Slow,Bharat DC-001,2,15-06-2025 19:50,15-06-2025 23:08,198,5.43,45.56,Commercial,Two-wheeler,Subscription,Cloudy,Sunday,8.39
MS_S_00751,MS-2659,Reliance BP,Latur,18.408859,76.556288,AC Slow,Type-2,1,30-06-2025 16:21,30-06-2025 19:21,180,3.06,30.88,Private,Two-wheeler,UPI,Sunny,Monday,10.09
MS_S_00752,MS-4172,Private-Operator-1,Latur,18.41539,76.593672,AC Slow,CCS,1,11-07-2025 16:16,11-07-2025 18:16,120,13.96,127.45,Commercial,Two-wheeler,Card,Sunny,Friday,9.13
MS_S_00753,MS-1991,MSEDCL,Mumbai,19.054053,72.848162,DC Fast,CHAdeMO,2,08-07-2025 13:32,08-07-2025 14:23,51,34.4,500.18,Commercial,Two-wheeler,Card,Rain,Tuesday,14.54
MS_S_00754,MS-8692,Reliance BP,Nagpur,21.1648,79.09306,DC Fast,CHAdeMO,1,19-06-2025 11:00,19-06-2025 11:43,43,57.36,1238.4,Private,Two-wheeler,UPI,Cloudy,Thursday,21.59
MS_S_00755,MS-6633,MSEDCL,Solapur,17.665934,75.909911,AC Slow,CCS,1,11-07-2025 06:50,11-07-2025 07:37,47,7.51,72.02,Commercial,Three-wheeler,Subscription,Sunny,Friday,9.59
MS_S_00756,MS-6425,Private-Operator-1,Latur,18.365077,76.557358,AC Slow,CHAdeMO,1,10-07-2025 09:26,10-07-2025 11:20,114,14.46,160.65,Commercial,Four-wheeler,UPI,Sunny,Thursday,11.11
MS_S_00757,MS-4594,Tata Power,Kolhapur,16.689001,74.20514,DC Fast,CCS,2,15-07-2025 07:29,15-07-2025 08:18,49,46.92,1058.05,Commercial,Three-wheeler,Wallet,Sunny,Tuesday,22.55
MS_S_00758,MS-4363,AtherGrid,Solapur,17.687769,75.920611,DC Fast,CCS,1,23-07-2025 00:23,23-07-2025 00:33,10,48.67,1179.27,Private,Two-wheeler,Card,Sunny,Wednesday,24.23
MS_S_00759,MS-8215,MSEDCL,Thane,19.251681,72.959249,DC Fast,CHAdeMO,3,03-06-2025 00:12,03-06-2025 00:34,22,26.73,338.67,Private,Four-wheeler,Card,Sunny,Tuesday,12.67
MS_S_00760,MS-5029,MSEDCL,Aurangabad,19.887918,75.328565,AC Slow,CCS,2,02-06-2025 05:53,02-06-2025 07:30,97,6,74.64,Private,Four-wheeler,Card,Hot,Monday,12.44
MS_S_00761,MS-2818,Reliance BP,Solapur,17.62992,75.904563,AC Slow,CCS,1,20-06-2025 14:15,20-06-2025 16:19,124,5.09,67.39,Private,Four-wheeler,Subscription,Hot,Friday,13.24
MS_S_00762,MS-2941,MSEDCL,Pune,18.539392,73.855512,DC Fast,CCS,2,21-07-2025 06:12,21-07-2025 06:56,44,57.64,1011.58,Commercial,Two-wheeler,Subscription,Sunny,Monday,17.55
MS_S_00763,MS-1756,Private-Operator-1,Nashik,19.992247,73.783072,AC Slow,CCS,2,25-07-2025 17:18,25-07-2025 21:10,232,4.53,50.42,Private,Two-wheeler,Wallet,Sunny,Friday,11.13
MS_S_00764,MS-9327,Private-Operator-1,Nagpur,21.165006,79.09745,AC Slow,Bharat DC-001,1,14-06-2025 23:05,15-06-2025 02:55,230,14.68,142.4,Private,Two-wheeler,Subscription,Sunny,Saturday,9.7
MS_S_00765,MS-7131,AtherGrid,Amravati,20.95515,77.794217,AC Slow,Bharat DC-001,1,12-06-2025 10:45,12-06-2025 12:50,125,11.19,136.52,Commercial,Three-wheeler,Subscription,Cloudy,Thursday,12.2
MS_S_00766,MS-5396,Private-Operator-1,Kolhapur,16.698011,74.227849,DC Fast,Bharat DC-001,2,11-07-2025 18:41,11-07-2025 18:53,12,23.79,486.03,Private,Two-wheeler,Card,Sunny,Friday,20.43
MS_S_00767,MS-4581,Reliance BP,Solapur,17.651656,75.924669,DC Fast,Bharat DC-001,2,27-07-2025 12:36,27-07-2025 12:56,20,26.65,483.7,Commercial,Two-wheeler,UPI,Hot,Sunday,18.15
MS_S_00768,MS-2376,Reliance BP,Nagpur,21.1402,79.062619,DC Fast,Bharat DC-001,1,04-07-2025 11:14,04-07-2025 12:01,47,47.72,1098.51,Commercial,Two-wheeler,Subscription,Sunny,Friday,23.02
MS_S_00769,MS-7700,Reliance BP,Solapur,17.648287,75.894172,AC Slow,Bharat DC-001,2,21-06-2025 08:24,21-06-2025 09:00,36,8.49,105.7,Private,Two-wheeler,UPI,Sunny,Saturday,12.45
MS_S_00770,MS-2350,Reliance BP,Aurangabad,19.861567,75.381109,AC Slow,Type-2,1,21-07-2025 08:59,21-07-2025 10:27,88,8.84,123.85,Private,Two-wheeler,Card,Sunny,Monday,14.01
MS_S_00771,MS-4221,Private-Operator-2,Aurangabad,19.864035,75.350562,DC Fast,CHAdeMO,2,17-06-2025 09:47,17-06-2025 10:46,59,56.16,1059.18,Commercial,Two-wheeler,Card,Cloudy,Tuesday,18.86
MS_S_00772,MS-5278,Tata Power,Amravati,20.929456,77.756955,AC Slow,CHAdeMO,2,19-06-2025 11:50,19-06-2025 14:03,133,8.9,108.58,Private,Two-wheeler,Card,Hot,Thursday,12.2
MS_S_00773,MS-4728,MSEDCL,Solapur,17.670025,75.935346,AC Slow,CCS,4,01-07-2025 07:33,01-07-2025 10:33,180,11.19,161.81,Commercial,Three-wheeler,Subscription,Rain,Tuesday,14.46
MS_S_00774,MS-2406,Reliance BP,Aurangabad,19.939241,75.32083,AC Slow,CCS,2,28-06-2025 22:26,28-06-2025 23:49,83,9.73,118.9,Private,Two-wheeler,Card,Sunny,Saturday,12.22
MS_S_00775,MS-1158,AtherGrid,Thane,19.256769,72.962608,AC Slow,CHAdeMO,2,22-06-2025 07:26,22-06-2025 09:44,138,3.77,51.42,Commercial,Four-wheeler,Wallet,Cloudy,Sunday,13.64
MS_S_00776,MS-1380,Private-Operator-1,Aurangabad,19.834898,75.343869,AC Slow,Type-2,1,30-07-2025 04:09,30-07-2025 06:03,114,8.81,91.89,Commercial,Four-wheeler,Card,Cloudy,Wednesday,10.43
MS_S_00777,MS-2043,Private-Operator-1,Solapur,17.692768,75.913613,DC Fast,Bharat DC-001,1,13-06-2025 15:06,13-06-2025 15:37,31,31.11,509.27,Commercial,Three-wheeler,Wallet,Cloudy,Friday,16.37
MS_S_00778,MS-3808,Tata Power,Pune,18.493063,73.868551,AC Slow,CCS,1,03-06-2025 22:38,04-06-2025 01:13,155,14.61,169.91,Private,Two-wheeler,Subscription,Sunny,Tuesday,11.63
MS_S_00779,MS-4373,MSEDCL,Thane,19.208535,72.990767,AC Slow,CHAdeMO,1,13-07-2025 16:04,13-07-2025 18:30,146,2.05,17.92,Private,Two-wheeler,Subscription,Sunny,Sunday,8.74
MS_S_00780,MS-3572,Tata Power,Solapur,17.6402,75.910374,AC Slow,CCS,2,05-07-2025 13:30,05-07-2025 17:10,220,11.76,99.14,Private,Two-wheeler,Card,Sunny,Saturday,8.43
MS_S_00781,MS-8081,Private-Operator-2,Thane,19.216719,72.966518,AC Slow,Bharat DC-001,1,11-06-2025 19:36,11-06-2025 21:25,109,12.68,111.96,Commercial,Two-wheeler,UPI,Cloudy,Wednesday,8.83
MS_S_00782,MS-8302,Tata Power,Nagpur,21.189199,79.059726,DC Fast,Bharat DC-001,1,09-07-2025 07:33,09-07-2025 08:04,31,28.19,352.94,Commercial,Two-wheeler,UPI,Hot,Wednesday,12.52
MS_S_00783,MS-5717,Private-Operator-2,Pune,18.504777,73.851504,AC Slow,Bharat DC-001,1,23-06-2025 22:53,24-06-2025 02:25,212,5.42,47.42,Commercial,Three-wheeler,Card,Rain,Monday,8.75
MS_S_00784,MS-5081,MSEDCL,Solapur,17.691871,75.922443,DC Fast,Bharat DC-001,4,30-06-2025 12:58,30-06-2025 13:50,52,58.35,1356.64,Private,Two-wheeler,UPI,Sunny,Monday,23.25
MS_S_00785,MS-3587,Reliance BP,Nashik,19.981312,73.808934,AC Slow,CHAdeMO,2,13-07-2025 02:44,13-07-2025 06:19,215,7.38,83.91,Private,Four-wheeler,Subscription,Rain,Sunday,11.37
MS_S_00786,MS-2986,Reliance BP,Amravati,20.941495,77.794318,AC Slow,Type-2,3,19-07-2025 03:32,19-07-2025 07:18,226,1.79,20.41,Commercial,Two-wheeler,Wallet,Rain,Saturday,11.4
MS_S_00787,MS-9291,Tata Power,Nashik,20.011514,73.846093,AC Slow,Bharat DC-001,1,02-06-2025 02:40,02-06-2025 06:07,207,5.81,81.11,Commercial,Two-wheeler,Subscription,Cloudy,Monday,13.96
MS_S_00788,MS-7499,Tata Power,Nashik,19.982739,73.793425,AC Slow,Type-2,1,17-06-2025 03:45,17-06-2025 04:49,64,14.49,154.17,Commercial,Two-wheeler,UPI,Sunny,Tuesday,10.64
MS_S_00789,MS-9985,Private-Operator-2,Pune,18.549644,73.865673,DC Fast,CCS,3,16-07-2025 14:08,16-07-2025 14:48,40,36.66,500.04,Private,Two-wheeler,UPI,Hot,Wednesday,13.64
MS_S_00790,MS-2646,MSEDCL,Latur,18.389982,76.56697,AC Slow,CHAdeMO,3,08-06-2025 17:47,08-06-2025 19:57,130,10.08,144.04,Private,Three-wheeler,Card,Sunny,Sunday,14.29
MS_S_00791,MS-6866,MSEDCL,Kolhapur,16.681215,74.26438,AC Slow,CCS,1,16-07-2025 01:57,16-07-2025 05:19,202,13.72,182.75,Commercial,Three-wheeler,UPI,Cloudy,Wednesday,13.32
MS_S_00792,MS-6051,AtherGrid,Solapur,17.650981,75.908663,AC Slow,Type-2,2,09-07-2025 00:03,09-07-2025 03:50,227,7.64,73.19,Private,Four-wheeler,Wallet,Sunny,Wednesday,9.58
MS_S_00793,MS-4276,Tata Power,Nashik,19.989733,73.783688,AC Slow,Type-2,1,27-06-2025 00:00,27-06-2025 01:56,116,3.07,45.71,Private,Two-wheeler,UPI,Hot,Friday,14.89
MS_S_00794,MS-3736,Tata Power,Nagpur,21.172023,79.083714,AC Slow,Bharat DC-001,2,03-07-2025 03:52,03-07-2025 05:45,113,6.96,83.24,Private,Three-wheeler,Subscription,Sunny,Thursday,11.96
MS_S_00795,MS-2979,MSEDCL,Solapur,17.682691,75.898653,DC Fast,CCS,1,07-06-2025 11:20,07-06-2025 11:41,21,34.61,826.14,Commercial,Two-wheeler,Card,Sunny,Saturday,23.87
MS_S_00796,MS-4606,Tata Power,Kolhapur,16.683028,74.27171,AC Slow,CHAdeMO,3,12-07-2025 19:23,12-07-2025 20:04,41,11.52,168.08,Private,Two-wheeler,Subscription,Sunny,Saturday,14.59
MS_S_00797,MS-9784,Private-Operator-1,Pune,18.53231,73.844902,DC Fast,CCS,1,17-06-2025 03:38,17-06-2025 04:08,30,23.27,491.23,Commercial,Three-wheeler,Card,Cool,Tuesday,21.11
MS_S_00798,MS-3872,Private-Operator-2,Aurangabad,19.903221,75.361024,DC Fast,CHAdeMO,1,25-07-2025 21:30,25-07-2025 21:44,14,26.3,412.38,Commercial,Two-wheeler,Card,Sunny,Friday,15.68
MS_S_00799,MS-1217,MSEDCL,Amravati,20.933393,77.783637,DC Fast,Type-2,1,10-07-2025 03:19,10-07-2025 03:44,25,49.1,866.62,Private,Three-wheeler,UPI,Rain,Thursday,17.65
MS_S_00800,MS-7136,AtherGrid,Nagpur,21.176976,79.057591,DC Fast,CHAdeMO,1,13-06-2025 04:24,13-06-2025 04:47,23,22.94,500.78,Private,Four-wheeler,Subscription,Cloudy,Friday,21.83
MS_S_00801,MS-3199,Reliance BP,Aurangabad,19.871346,75.3055,AC Slow,CHAdeMO,2,12-07-2025 01:33,12-07-2025 05:25,232,4.2,35.32,Commercial,Four-wheeler,Card,Cool,Saturday,8.41
MS_S_00802,MS-6615,MSEDCL,Aurangabad,19.895356,75.347452,AC Slow,CCS,1,05-07-2025 01:58,05-07-2025 05:18,200,6.6,55.44,Private,Three-wheeler,Subscription,Cool,Saturday,8.4
MS_S_00803,MS-6269,MSEDCL,Amravati,20.922696,77.812124,AC Slow,Bharat DC-001,2,11-07-2025 00:04,11-07-2025 02:39,155,10.31,112.79,Private,Two-wheeler,Card,Sunny,Friday,10.94
MS_S_00804,MS-3057,Tata Power,Nashik,19.995284,73.782035,AC Slow,CCS,1,08-07-2025 17:53,08-07-2025 21:46,233,10.68,134.89,Private,Two-wheeler,Subscription,Hot,Tuesday,12.63
MS_S_00805,MS-6103,MSEDCL,Kolhapur,16.717378,74.276067,DC Fast,CCS,1,16-06-2025 13:11,16-06-2025 13:59,48,32.61,777.1,Commercial,Two-wheeler,Card,Sunny,Monday,23.83
MS_S_00806,MS-8883,Tata Power,Thane,19.226068,72.976204,DC Fast,CHAdeMO,3,26-06-2025 12:10,26-06-2025 12:50,40,30.13,547.76,Commercial,Four-wheeler,Subscription,Sunny,Thursday,18.18
MS_S_00807,MS-7249,AtherGrid,Mumbai,19.077722,72.862762,DC Fast,Type-2,1,19-07-2025 09:38,19-07-2025 10:22,44,52.46,957.39,Private,Two-wheeler,Subscription,Sunny,Saturday,18.25
MS_S_00808,MS-8431,Reliance BP,Thane,19.205303,72.979783,AC Slow,Bharat DC-001,3,06-07-2025 19:30,06-07-2025 20:18,48,3.86,53.23,Commercial,Two-wheeler,Card,Sunny,Sunday,13.79
MS_S_00809,MS-1210,Private-Operator-1,Mumbai,19.067345,72.893576,DC Fast,CHAdeMO,2,02-07-2025 12:59,02-07-2025 13:35,36,21,380.1,Commercial,Two-wheeler,Wallet,Hot,Wednesday,18.1
MS_S_00810,MS-2167,AtherGrid,Latur,18.378144,76.557387,AC Slow,Type-2,1,29-07-2025 03:24,29-07-2025 06:18,174,5.17,69.59,Commercial,Four-wheeler,Wallet,Sunny,Tuesday,13.46
MS_S_00811,MS-9005,Private-Operator-2,Amravati,20.937214,77.78514,AC Slow,CHAdeMO,1,15-07-2025 01:41,15-07-2025 03:49,128,14.16,147.26,Private,Two-wheeler,UPI,Hot,Tuesday,10.4
MS_S_00812,MS-1462,Private-Operator-2,Aurangabad,19.881767,75.333116,AC Slow,CCS,3,17-06-2025 19:29,17-06-2025 22:53,204,7.44,96.5,Private,Three-wheeler,Card,Sunny,Tuesday,12.97
MS_S_00813,MS-2912,Tata Power,Mumbai,19.066425,72.88489,AC Slow,Bharat DC-001,1,26-06-2025 22:37,26-06-2025 23:27,50,1.55,12.63,Private,Four-wheeler,Card,Cloudy,Thursday,8.15
MS_S_00814,MS-5143,Private-Operator-2,Solapur,17.667816,75.911671,AC Slow,CHAdeMO,2,03-07-2025 17:42,03-07-2025 19:49,127,7,57.33,Commercial,Four-wheeler,UPI,Cloudy,Thursday,8.19
MS_S_00815,MS-6642,MSEDCL,Pune,18.542346,73.825387,AC Slow,CHAdeMO,2,18-07-2025 06:59,18-07-2025 10:40,221,7.68,82.33,Commercial,Two-wheeler,Card,Sunny,Friday,10.72
MS_S_00816,MS-1025,Tata Power,Kolhapur,16.709873,74.221496,DC Fast,Type-2,4,20-07-2025 22:26,20-07-2025 23:09,43,32.99,590.19,Commercial,Three-wheeler,Card,Sunny,Sunday,17.89
MS_S_00817,MS-7138,MSEDCL,Nagpur,21.148011,79.075674,AC Slow,CCS,1,13-06-2025 15:11,13-06-2025 17:49,158,6.67,99.98,Commercial,Two-wheeler,Card,Hot,Friday,14.99
MS_S_00818,MS-4292,Tata Power,Nagpur,21.128663,79.065679,AC Slow,CCS,1,22-07-2025 06:16,22-07-2025 08:30,134,7.15,82.73,Private,Four-wheeler,Card,Sunny,Tuesday,11.57
MS_S_00819,MS-5802,Tata Power,Pune,18.536357,73.819513,AC Slow,Bharat DC-001,1,08-06-2025 08:04,08-06-2025 10:01,117,14.53,212.28,Private,Two-wheeler,UPI,Sunny,Sunday,14.61
MS_S_00820,MS-2000,Reliance BP,Mumbai,19.07691,72.888867,DC Fast,Type-2,1,13-07-2025 18:50,13-07-2025 19:02,12,49.59,1206.52,Private,Two-wheeler,Wallet,Sunny,Sunday,24.33
MS_S_00821,MS-8753,Reliance BP,Kolhapur,16.711489,74.207223,AC Slow,Bharat DC-001,1,22-06-2025 11:43,22-06-2025 13:40,117,7.3,93.8,Private,Four-wheeler,Subscription,Cool,Sunday,12.85
MS_S_00822,MS-1937,Reliance BP,Solapur,17.659789,75.92997,AC Slow,CHAdeMO,1,22-07-2025 03:00,22-07-2025 05:26,146,3.37,50.01,Commercial,Three-wheeler,Card,Hot,Tuesday,14.84
MS_S_00823,MS-3013,Private-Operator-1,Mumbai,19.081532,72.877871,AC Slow,CHAdeMO,1,15-07-2025 07:23,15-07-2025 09:48,145,8.61,110.72,Commercial,Two-wheeler,Card,Cloudy,Tuesday,12.86
MS_S_00824,MS-6278,Tata Power,Mumbai,19.044739,72.854111,AC Slow,CHAdeMO,1,26-07-2025 01:51,26-07-2025 05:29,218,11.81,108.53,Commercial,Two-wheeler,Subscription,Sunny,Saturday,9.19
MS_S_00825,MS-2333,Reliance BP,Solapur,17.623062,75.924241,AC Slow,Bharat DC-001,2,30-07-2025 15:42,30-07-2025 19:11,209,7.78,105.5,Commercial,Two-wheeler,Card,Hot,Wednesday,13.56
MS_S_00826,MS-9520,Private-Operator-1,Nagpur,21.149086,79.132124,DC Fast,Type-2,1,09-06-2025 15:50,09-06-2025 16:05,15,17.34,321.83,Commercial,Two-wheeler,Subscription,Sunny,Monday,18.56
MS_S_00827,MS-8899,Private-Operator-2,Pune,18.524591,73.834867,AC Slow,CCS,4,16-06-2025 06:10,16-06-2025 09:52,222,9,126.36,Private,Two-wheeler,UPI,Hot,Monday,14.04
MS_S_00828,MS-6349,AtherGrid,Nagpur,21.143966,79.070445,DC Fast,CHAdeMO,2,15-06-2025 23:16,16-06-2025 00:08,52,44.49,749.21,Private,Three-wheeler,Subscription,Sunny,Sunday,16.84
MS_S_00829,MS-6452,MSEDCL,Pune,18.53559,73.850865,AC Slow,Type-2,3,12-07-2025 10:24,12-07-2025 13:57,213,4.42,65.28,Commercial,Three-wheeler,Subscription,Rain,Saturday,14.77
MS_S_00830,MS-4662,Reliance BP,Nashik,19.975075,73.808388,DC Fast,Type-2,1,19-06-2025 02:07,19-06-2025 02:22,15,22.65,426.73,Private,Three-wheeler,UPI,Sunny,Thursday,18.84
MS_S_00831,MS-7025,MSEDCL,Latur,18.381829,76.539005,DC Fast,CHAdeMO,1,25-06-2025 18:47,25-06-2025 18:57,10,7.71,131.22,Private,Four-wheeler,Subscription,Sunny,Wednesday,17.02
MS_S_00832,MS-6980,Private-Operator-2,Aurangabad,19.874838,75.350579,AC Slow,CCS,1,04-07-2025 21:38,05-07-2025 00:39,181,3.69,37.53,Commercial,Two-wheeler,Subscription,Sunny,Friday,10.17
MS_S_00833,MS-3370,Reliance BP,Aurangabad,19.899388,75.362762,AC Slow,CCS,2,02-07-2025 21:29,02-07-2025 22:36,67,14.77,143.12,Private,Three-wheeler,UPI,Cloudy,Wednesday,9.69
MS_S_00834,MS-6245,Reliance BP,Latur,18.439183,76.572712,AC Slow,Type-2,1,18-06-2025 22:36,19-06-2025 01:08,152,10.48,88.56,Private,Two-wheeler,Subscription,Cloudy,Wednesday,8.45
MS_S_00835,MS-6458,MSEDCL,Mumbai,19.046319,72.873531,AC Slow,CCS,3,25-07-2025 23:59,26-07-2025 03:56,237,1.42,19.75,Private,Four-wheeler,Card,Sunny,Friday,13.91
MS_S_00836,MS-7419,Reliance BP,Kolhapur,16.729132,74.212757,AC Slow,CCS,4,02-06-2025 17:25,02-06-2025 19:21,116,2.02,18.97,Commercial,Four-wheeler,Subscription,Sunny,Monday,9.39
MS_S_00837,MS-2176,Private-Operator-1,Solapur,17.651428,75.879088,AC Slow,CHAdeMO,1,19-06-2025 22:59,20-06-2025 00:18,79,5.06,48.93,Commercial,Two-wheeler,Wallet,Rain,Thursday,9.67
MS_S_00838,MS-1886,Private-Operator-2,Latur,18.3964,76.575239,DC Fast,CHAdeMO,1,30-06-2025 20:10,30-06-2025 20:56,46,25.17,429.9,Commercial,Two-wheeler,Card,Sunny,Monday,17.08
MS_S_00839,MS-4573,Private-Operator-2,Nashik,20.007394,73.797469,AC Slow,CCS,1,18-07-2025 20:00,18-07-2025 22:02,122,4.74,54.7,Private,Three-wheeler,Card,Rain,Friday,11.54
MS_S_00840,MS-7997,Private-Operator-2,Solapur,17.66299,75.899669,DC Fast,CCS,1,30-07-2025 01:06,30-07-2025 01:38,32,42.8,687.8,Private,Four-wheeler,UPI,Cool,Wednesday,16.07
MS_S_00841,MS-6545,Private-Operator-1,Amravati,20.92215,77.799726,AC Slow,Bharat DC-001,1,10-06-2025 20:46,10-06-2025 22:59,133,5.61,72.09,Private,Two-wheeler,Subscription,Sunny,Tuesday,12.85
MS_S_00842,MS-3826,Private-Operator-2,Thane,19.231927,72.955026,DC Fast,Bharat DC-001,1,20-07-2025 22:50,20-07-2025 23:42,52,29.55,633.85,Commercial,Four-wheeler,Subscription,Cloudy,Sunday,21.45
MS_S_00843,MS-8292,Reliance BP,Thane,19.185078,72.988165,AC Slow,Type-2,3,08-06-2025 03:05,08-06-2025 04:06,61,3.19,42.3,Private,Two-wheeler,Subscription,Sunny,Sunday,13.26
MS_S_00844,MS-2549,Private-Operator-1,Thane,19.257267,72.998602,AC Slow,CCS,1,25-06-2025 15:41,25-06-2025 19:10,209,9.11,129.54,Private,Two-wheeler,UPI,Sunny,Wednesday,14.22
MS_S_00845,MS-4029,AtherGrid,Amravati,20.918592,77.767785,AC Slow,Type-2,1,26-06-2025 17:52,26-06-2025 20:39,167,4.26,48.73,Commercial,Two-wheeler,UPI,Rain,Thursday,11.44
MS_S_00846,MS-2922,MSEDCL,Nashik,20.005584,73.804117,AC Slow,CCS,1,01-06-2025 17:28,01-06-2025 21:22,234,4.61,51.86,Private,Two-wheeler,Card,Sunny,Sunday,11.25
MS_S_00847,MS-2438,Private-Operator-1,Nagpur,21.151948,79.071708,AC Slow,CHAdeMO,2,25-07-2025 01:05,25-07-2025 02:06,61,12.31,164.58,Commercial,Four-wheeler,Card,Cloudy,Friday,13.37
MS_S_00848,MS-1001,MSEDCL,Solapur,17.649387,75.907048,DC Fast,CHAdeMO,2,03-06-2025 16:57,03-06-2025 17:57,60,40.55,728.28,Commercial,Two-wheeler,Subscription,Sunny,Tuesday,17.96
MS_S_00849,MS-9563,Reliance BP,Aurangabad,19.854358,75.346007,AC Slow,CCS,1,15-07-2025 03:42,15-07-2025 07:41,239,7.09,71.25,Private,Two-wheeler,Wallet,Sunny,Tuesday,10.05
MS_S_00850,MS-3198,Private-Operator-1,Nashik,19.950067,73.830641,DC Fast,CCS,2,08-07-2025 11:17,08-07-2025 11:35,18,13.98,186.77,Commercial,Two-wheeler,Wallet,Rain,Tuesday,13.36
MS_S_00851,MS-7255,Private-Operator-2,Thane,19.204963,72.982058,AC Slow,CCS,2,26-06-2025 14:05,26-06-2025 15:40,95,13.15,181.47,Private,Two-wheeler,UPI,Cloudy,Thursday,13.8
MS_S_00852,MS-4156,Private-Operator-2,Thane,19.204574,72.949447,AC Slow,CHAdeMO,1,07-07-2025 21:41,08-07-2025 01:41,240,4.6,41.17,Private,Two-wheeler,Card,Cloudy,Monday,8.95
MS_S_00853,MS-8104,AtherGrid,Aurangabad,19.882687,75.332645,DC Fast,Type-2,2,09-07-2025 07:04,09-07-2025 07:31,27,50.92,1081.03,Private,Three-wheeler,Subscription,Sunny,Wednesday,21.23
MS_S_00854,MS-6396,Private-Operator-2,Pune,18.502387,73.837416,AC Slow,Type-2,2,24-06-2025 10:49,24-06-2025 12:28,99,5.77,86.43,Private,Two-wheeler,UPI,Sunny,Tuesday,14.98
MS_S_00855,MS-4640,AtherGrid,Solapur,17.669646,75.927839,DC Fast,Type-2,1,21-07-2025 03:11,21-07-2025 03:54,43,43.32,928.35,Commercial,Two-wheeler,Subscription,Rain,Monday,21.43
